x,y,cluster_id
0.791523262090189,0.07059060319626229,1
-0.6691785674853516,0.5492770960368312,1
0.7350959201293897,0.08759370379262164,1
0.6243321240987049,0.10948071105107834,1
-0.718895517671049,0.5626092494841471,1
-0.11060284293325458,0.36489257493238925,1
-0.5053542861685482,0.48961191832162637,1
-0.7843547863694673,0.5641120743558685,1
0.3651577794522933,0.18867655758274743,1
0.2049986334719031,0.25280360265552837,1
0.6501815814794648,0.09501941244879308,1
-0.6349811577295648,0.5393608177643596,1
-0.5303470206062048,0.4932713838472528,1
-0.26866606015334255,0.4123942874580061,1
-0.7707142116731466,0.5753276731695608,1
-0.6412153238273102,0.5475779569657089,1
-0.4209421189412707,0.46879889140026315,1
0.7380114878794632,0.07467551506441365,1
0.21485910443113365,0.25557683384790053,1
0.07913426401610092,0.301080125919978,1
-0.1541249327724028,0.3646492396411623,1
0.4079316434413778,0.18191096788701844,1
-0.46229142542751755,0.46641265860240616,1
-0.06422761020047671,0.3557691449090054,1
-0.35763420040476157,0.43886702615475975,1
0.429700465738306,0.1591993955102559,1
-0.4452084460032735,0.46256856234409555,1
-0.6528519015244317,0.5200099483594733,1
0.6515683549883063,0.11005915717893965,1
0.216280557701891,0.24360502501756834,1
-0.18071019138311017,0.38604289726723,1
0.6200796966207268,0.1157466408666603,1
0.8225096356523554,0.051876990315926436,1
-0.3161898306264652,0.4143824056189829,1
0.2791603763896521,0.23860516985365632,1
-0.5014100937506142,0.4840717396090921,1
0.5885991678321576,0.13250408110022144,1
-0.21953315531881268,0.382419374301679,1
0.6639545835748962,0.12641554377289152,1
-0.5401308291026691,0.5030698380737442,1
0.3286324473763144,0.2393130117840417,1
-0.09276735810410827,0.35103560925288213,1
0.048164332504582644,0.29444258398958467,1
-0.5593717620780184,0.493089992269733,1
0.018462597686866998,0.31793743799882057,1
0.7393030701152826,0.0850958418430767,1
-0.40902561028703993,0.4466117691930098,1
0.30896792202898415,0.2227253455636647,1
0.9608979634158008,0.008115989772589073,1
0.462980949887383,0.17529473669369605,1
-0.3342527307657956,0.03354864896622469,2
0.007955709541600535,0.5374657828086506,2
-0.33950924489151546,0.07663315351221502,2
0.20160634287703677,0.8203771579811814,2
0.21421873985038567,0.7844660441772836,2
-0.7444609598560883,-0.5060538017879305,2
-0.7144427121317176,-0.45263665988995216,2
-0.7995253363124352,-0.5902544739512875,2
0.1831646167350009,0.7746137718623971,2
-0.2780952390368527,0.134742683900863,2
-0.22310896754203044,0.18771187204499945,2
-0.21756503886787112,0.24119183297980204,2
-0.5134199443908374,-0.16867746754795612,2
-0.645500122529334,-0.3918091746461541,2
-0.16034296136328519,0.3195641709271609,2
0.23946854067937842,0.8433134300505724,2
-0.28956613879395193,0.11959535059821312,2
0.010601523206214844,0.5230772498034015,2
-0.7023523002340585,-0.454528687561528,2
